C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE69M02;LÔNES ET CÔTEAUX DU RHÔNE;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3227901934;0.2155081364;0.3243240683;0.214711026;-0.001533875;0.0007971104;CLPE38002;CLPE60004;CLPE76004;CLPE51003;CLPE13003;CLPE28002;CLPE42001;CLPE67005;CLPE34003;CLPE37004
CLPE69M03;LYON;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3640327163;0.2414770975;0.3386745215;0.2252734079;0.0253581949;0.0162036896;CLPE69M08;CLPE44001;CLPE69M06;CLPE31004;CLPE33003;CLPE13001;CLPE34003;CLPE21003;CLPE38002;CLPE67005
CLPE69M04;PORTES DES ALPES;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3181716024;0.2154106806;0.3319081443;0.2194062807;-0.013736542;-0.0039956;CLPE69M02;CLPE38002;CLPE63001;CLPE31004;CLPE21003;CLPE69M05;CLPE51003;CLPE13001;CLPE33003;CLPE34003
CLPE69M05;RHÔNE AMONT;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2931120299;0.1965583377;0.3146651844;0.2108249779;-0.021553155;-0.01426664;CLPE69M01;CLPE69M02;CLPE95001;CLPE77001;CLPE91001;CLPE67005;CLPE60004;CLPE51003;CLPE69M04;CLPE59004
CLPE69M06;VAL DE SAÔNE ET PLATEAU NORD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3419251707;0.2306489242;0.3447655506;0.2329041146;-0.00284038;-0.00225519;CLPE13001;CLPE38002;CLPE91003;CLPE69M02;CLPE78002;CLPE69M07;CLPE91002;CLPE95002;CLPE34003;CLPE68002
CLPE69M07;VAL D'YZERON ET OUEST NORD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3489655466;0.241770183;0.3603192518;0.2452223908;-0.011353705;-0.003452208;CLPE13001;CLPE69M06;CLPE78002;CLPE06001;CLPE31002;CLPE38002;CLPE69D04;CLPE91002;CLPE69D03;CLPE33003
CLPE69M08;VILLEURBANNE;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.3192894898;0.214009024;0.3271108282;0.2187887745;-0.007821338;-0.00477975;CLPE67005;CLPE95001;CLPE69M05;CLPE38002;CLPE91002;CLPE69M03;CLPE78003;CLPE34003;CLPE51003;CLPE91001
CLPE70001;GRAY;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3574072781;0.2476077391;0.3614579377;0.2427675446;-0.00405066;0.0048401944;CLPE79003;CLPE72002;CLPE71004;CLPE86001;CLPE56002;CLPE86002;CLPE39001;CLPE40001;CLPE41002;CLPE39002
CLPE70002;LURE - LUXEUIL - HÉRICOURT;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3073351675;0.2104991648;0.3137965861;0.2105443874;-0.006461419;-0.000045223;CLPE55002;CLPE51005;CLPE63002;CLPE88002;CLPE81003;CLPE80001;CLPE71001;CLPE57003;CLPE88001;CLPE54004
CLPE70003;VESOUL;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.327985926;0.2189650067;0.3342196702;0.2227559717;-0.006233744;-0.003790965;CLPE18001;CLPE57003;CLPE41001;CLPE24003;CLPE16001;CLPE89001;CLPE71002;CLPE61003;CLPE39001;CLPE58004
CLPE71001;AUTUN;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3206066391;0.2096626462;0.3015524558;0.1994379473;0.0190541833;0.0102246989;CLPE03003;CLPE45002;CLPE58004;CLPE18001;CLPE89001;CLPE81003;CLPE88004;CLPE88001;CLPE36001;CLPE55002
CLPE71002;CHALON-SUR-SAÔNE;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3961791774;0.2671260959;0.345920044;0.2307491388;0.0502591333;0.036376957;CLPE26001;CLPE16001;CLPE01002;CLPE28002;CLPE42003;CLPE18001;CLPE89001;CLPE41001;CLPE39001;CLPE14004
CLPE71003;CHAROLLES;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3528617094;0.2411332674;0.3316368015;0.219729287;0.021224908;0.0214039803;CLPE37003;CLPE86002;CLPE16003;CLPE24001;CLPE43002;CLPE61002;CLPE19001;CLPE87001;CLPE63004;CLPE58003
CLPE71004;LOUHANS;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3883555133;0.2660408745;0.3490515802;0.2322113239;0.0393039331;0.0338295506;CLPE41002;CLPE27001;CLPE76003;CLPE41003;CLPE72002;CLPE39001;CLPE61002;CLPE63004;CLPE70001;CLPE14004
CLPE71005;MÂCON;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.396532493;0.260864386;0.3702153369;0.2485081298;0.0263171561;0.0123562562;CLPE01002;CLPE41001;CLPE50001;CLPE39002;CLPE40001;CLPE22002;CLPE64002;CLPE39001;CLPE47001;CLPE01004
CLPE72001;SARTHE CENTRE;72;SARTHE;52;PAYS DE LA LOIRE;0.3388805796;0.2252090424;0.3217867617;0.2141237953;0.0170938178;0.0110852471;CLPE76002;CLPE16001;CLPE14002;CLPE76004;CLPE60003;CLPE25001;CLPE28002;CLPE18001;CLPE27002;CLPE37004
CLPE72002;SARTHE NORD;72;SARTHE;28;NORMANDIE;0.3658536585;0.256097561;0.3614450399;0.2394190016;0.0044086187;0.0166785594;CLPE72003;CLPE27001;CLPE79003;CLPE14004;CLPE71004;CLPE70001;CLPE76003;CLPE41002;CLPE63003;CLPE53002
CLPE72002;SARTHE NORD;72;SARTHE;52;PAYS DE LA LOIRE;0.3885460468;0.2595558188;0.3614450399;0.2394190016;0.0271010069;0.0201368172;CLPE72003;CLPE27001;CLPE79003;CLPE14004;CLPE71004;CLPE70001;CLPE76003;CLPE41002;CLPE63003;CLPE53002
CLPE72003;SARTHE SUD;72;SARTHE;52;PAYS DE LA LOIRE;0.4067148321;0.2678404468;0.3863689226;0.2584033976;0.0203459095;0.0094370492;CLPE72002;CLPE79003;CLPE49003;CLPE79001;CLPE26003;CLPE16002;CLPE37001;CLPE85004;CLPE70001;CLPE37002
CLPE73001;ALBERTVILLE;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.561913536;0.3595500506;0.4558406685;0.2972556649;0.1060728675;0.0622943858;CLPE73003;CLPE38001;CLPE05001;CLPE74002;CLPE64003;CLPE56001;CLPE40003;CLPE85003;CLPE83002;CLPE65001
CLPE73002;CHAMBÉRY;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.3962405513;0.2671174696;0.3868191642;0.2595088543;0.0094213871;0.0076086153;CLPE74001;CLPE64002;CLPE01002;CLPE22002;CLPE69D02;CLPE69D01;CLPE12002;CLPE01004;CLPE67004;CLPE56003
CLPE73003;SAINT-JEAN DE MAURIENNE;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.5742835596;0.3400368694;0.4620369612;0.3039592314;0.1122465984;0.036077638;CLPE73001;CLPE38001;CLPE05001;CLPE74002;CLPE64003;CLPE85003;CLPE56001;CLPE35003;CLPE85002;CLPE85004
CLPE74001;ANNECY;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.4309802038;0.2839816445;0.4038883127;0.2720052523;0.0270918912;0.0119763922;CLPE73002;CLPE74002;CLPE01001;CLPE56001;CLPE69D01;CLPE35002;CLPE35003;CLPE69D02;CLPE01004;CLPE33002
CLPE74002;BONNEVILLE;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.4624138628;0.2883511781;0.412660828;0.2773021532;0.0497530348;0.0110490249;CLPE74001;CLPE74004;CLPE35003;CLPE44003;CLPE56001;CLPE73002;CLPE35004;CLPE22001;CLPE64003;CLPE42002
CLPE74003;SAINT-JULIEN-EN-GENEVOIS;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.3185486663;0.1858062935;0.3099858867;0.2022596511;0.0085627796;-0.016453358;CLPE01003;CLPE68004;CLPE68003;CLPE90001;CLPE42001;CLPE28003;CLPE60004;CLPE77005;CLPE77004;CLPE60001
CLPE74004;THONON-LES-BAINS;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.4024171521;0.2405387172;0.3992138886;0.2671124974;0.0032032635;-0.02657378;CLPE73002;CLPE74002;CLPE74001;CLPE64002;CLPE35003;CLPE56001;CLPE22001;CLPE40003;CLPE14003;CLPE83001
CLPE75001;PARIS;75;PARIS;11;ÎLE-DE-FRANCE;0.3364164278;0.2135936529;0.3276688824;0.2223689189;0.0087475454;-0.008775266;CLPE92003;CLPE92002;CLPE69M03;CLPE94003;CLPE92004;CLPE92001;CLPE78001;CLPE69M08;CLPE78003;CLPE78002
CLPE76001;DIEPPE;76;SEINE-MARITIME;28;NORMANDIE;0.3285714286;0.2244676511;0.3314820914;0.2193864193;-0.002910663;0.0050812319;CLPE61001;CLPE27001;CLPE76002;CLPE45001;CLPE42003;CLPE14004;CLPE18001;CLPE59003;CLPE27003;CLPE80001
CLPE76002;LE HAVRE;76;SEINE-MARITIME;28;NORMANDIE;0.3051113039;0.2053270656;0.3132539742;0.2094757312;-0.00814267;-0.004148666;CLPE59003;CLPE72001;CLPE76004;CLPE60003;CLPE27002;CLPE13003;CLPE80002;CLPE16001;CLPE60001;CLPE62003
CLPE76003;PAYS DE BRAY;76;SEINE-MARITIME;28;NORMANDIE;0.3335270519;0.2333620787;0.3496128989;0.230555845;-0.016085847;0.0028062336;CLPE27001;CLPE71004;CLPE14004;CLPE33005;CLPE28001;CLPE72002;CLPE61002;CLPE41002;CLPE41003;CLPE61001
CLPE76004;ROUEN;76;SEINE-MARITIME;28;NORMANDIE;0.2944722172;0.1968891721;0.3214929635;0.2147195657;-0.027020746;-0.017830394;CLPE27002;CLPE76002;CLPE72001;CLPE42001;CLPE13003;CLPE60003;CLPE28002;CLPE25001;CLPE60001;CLPE14002
CLPE77001;CENTRE SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.3305760489;0.2252775915;0.3196179403;0.2178333515;0.0109581086;0.00744424;CLPE91001;CLPE95001;CLPE60004;CLPE77004;CLPE77003;CLPE77005;CLPE69M05;CLPE91003;CLPE95002;CLPE91002
CLPE77002;EST SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.324665848;0.2218395714;0.3207397823;0.2174991512;0.0039260657;0.0043404202;CLPE77004;CLPE77005;CLPE91003;CLPE95002;CLPE60004;CLPE28003;CLPE60001;CLPE77001;CLPE95001;CLPE51003
CLPE77003;MARNE-LA-VALLÉE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.3252715776;0.2227452059;0.3101769706;0.2118370476;0.015094607;0.0109081584;CLPE95001;CLPE91001;CLPE91002;CLPE95002;CLPE95004;CLPE78001;CLPE77001;CLPE94002;CLPE94001;CLPE94003
CLPE77004;NORD-EST SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.3301220713;0.2251537504;0.3198449546;0.2180101568;0.0102771168;0.0071435936;CLPE77002;CLPE77005;CLPE60004;CLPE95002;CLPE95001;CLPE77001;CLPE91003;CLPE60001;CLPE28003;CLPE91002
CLPE77005;SUD SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.3046934228;0.2016184613;0.321415597;0.2180588585;-0.016722174;-0.016440397;CLPE77004;CLPE77002;CLPE60004;CLPE95002;CLPE95001;CLPE77001;CLPE91003;CLPE28003;CLPE51003;CLPE13004
CLPE78001;SEINE AVAL;78;YVELINES;11;ÎLE-DE-FRANCE;0.3110855103;0.2149148131;0.2991182771;0.2028610696;0.0119672332;0.0120537435;CLPE95004;CLPE94002;CLPE94001;CLPE93002;CLPE94003;CLPE92004;CLPE77003;CLPE92001;CLPE95001;CLPE91001
CLPE78002;SUD-OUEST FRANCILIEN;78;YVELINES;11;ÎLE-DE-FRANCE;0.3548584448;0.2460022784;0.3277583805;0.2237336611;0.0271000643;0.0222686173;CLPE95002;CLPE91003;CLPE69M06;CLPE91002;CLPE94003;CLPE77003;CLPE78003;CLPE69M07;CLPE13001;CLPE77005
CLPE78002;SUD-OUEST FRANCILIEN;78;YVELINES;24;CENTRE-VAL DE LOIRE;0.3877149877;0.257985258;0.3277583805;0.2237336611;0.0599566072;0.0342515969;CLPE95002;CLPE91003;CLPE69M06;CLPE91002;CLPE94003;CLPE77003;CLPE78003;CLPE69M07;CLPE13001;CLPE77005
CLPE78003;VERSAILLES - SAINT-QUENTIN-EN-YVELINES;78;YVELINES;11;ÎLE-DE-FRANCE;0.3344112092;0.2296695577;0.3152885076;0.2144485138;0.0191227016;0.0152210439;CLPE91002;CLPE95001;CLPE77003;CLPE92002;CLPE94003;CLPE92004;CLPE67005;CLPE95002;CLPE78001;CLPE94001
CLPE79001;BRESSUIRE;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.4015968867;0.2666666667;0.4055528399;0.2740034315;-0.003955953;-0.007336765;CLPE85004;CLPE16002;CLPE72003;CLPE50001;CLPE79003;CLPE49004;CLPE85001;CLPE53003;CLPE43003;CLPE35004
CLPE79002;NIORT;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.355679159;0.2392820954;0.3723539518;0.2490818327;-0.016674793;-0.009799737;CLPE29001;CLPE47001;CLPE40001;CLPE56003;CLPE19001;CLPE50001;CLPE41001;CLPE29003;CLPE17006;CLPE64002
CLPE79003;PARTHENAY;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.3746827709;0.2482611148;0.3820527329;0.2550158227;-0.007369962;-0.006754708;CLPE72002;CLPE86002;CLPE72003;CLPE70001;CLPE49003;CLPE26003;CLPE79001;CLPE85004;CLPE22003;CLPE16002
CLPE80001;ABBEVILLE;80;SOMME;32;HAUTS-DE-FRANCE;0.3266469275;0.2287660297;0.3133257766;0.2108372005;0.0133211508;0.0179288292;CLPE62007;CLPE51005;CLPE70002;CLPE76001;CLPE88002;CLPE62006;CLPE52003;CLPE80003;CLPE24003;CLPE62003
CLPE80002;AMIENS;80;SOMME;32;HAUTS-DE-FRANCE;0.3146157257;0.2101884079;0.3076683339;0.205354158;0.0069473919;0.0048342499;CLPE76002;CLPE59003;CLPE62003;CLPE76004;CLPE27002;CLPE60003;CLPE90001;CLPE10003;CLPE60001;CLPE57002
CLPE80003;MONTDIDIER;80;SOMME;32;HAUTS-DE-FRANCE;0.355189101;0.2405712482;0.3221141142;0.2166804528;0.0330749868;0.0238907955;CLPE80004;CLPE51005;CLPE70002;CLPE62007;CLPE80001;CLPE51001;CLPE55002;CLPE76001;CLPE62002;CLPE45004
CLPE80004;PÉRONNE;80;SOMME;32;HAUTS-DE-FRANCE;0.351376258;0.236097975;0.3230380678;0.2164310925;0.0283381902;0.0196668825;CLPE80003;CLPE51005;CLPE76001;CLPE02001;CLPE70002;CLPE80001;CLPE62007;CLPE71001;CLPE55002;CLPE59003
CLPE81001;TARN NORD;81;TARN;76;OCCITANIE;0.3138292925;0.2051373473;0.3162530692;0.2082312626;-0.002423777;-0.003093915;CLPE65003;CLPE24003;CLPE81003;CLPE11001;CLPE82002;CLPE61003;CLPE58004;CLPE31003;CLPE46001;CLPE18001
CLPE81002;TARN OUEST;81;TARN;76;OCCITANIE;0.3536402365;0.2276796954;0.3434981038;0.2270385527;0.0101421327;0.0006411427;CLPE82002;CLPE63003;CLPE24001;CLPE63002;CLPE26002;CLPE24003;CLPE07003;CLPE81003;CLPE32002;CLPE63004
CLPE81003;TARN SUD;81;TARN;76;OCCITANIE;0.3125085441;0.2061745272;0.3043474632;0.2008820681;0.0081610808;0.0052924591;CLPE88001;CLPE63002;CLPE65003;CLPE11001;CLPE71001;CLPE55002;CLPE03002;CLPE81001;CLPE31003;CLPE70002
CLPE82001;CASTELSARRASIN;82;TARN-ET-GARONNE;76;OCCITANIE;0.379350136;0.2457669721;0.3576798541;0.2293412254;0.0216702818;0.0164257467;CLPE33004;CLPE10001;CLPE47002;CLPE49003;CLPE33007;CLPE24001;CLPE66003;CLPE51005;CLPE07003;CLPE17001
CLPE82002;MONTAUBAN;82;TARN-ET-GARONNE;76;OCCITANIE;0.3500491309;0.231090254;0.3426081969;0.2258129348;0.007440934;0.0052773192;CLPE24003;CLPE18001;CLPE81002;CLPE16001;CLPE26001;CLPE26002;CLPE84004;CLPE51001;CLPE84003;CLPE30001
CLPE83001;BRIGNOLES;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.359202131;0.2408220329;0.3585356817;0.241011894;0.0006664493;-0.000189861;CLPE31001;CLPE84001;CLPE30002;CLPE33005;CLPE83003;CLPE14001;CLPE50003;CLPE22003;CLPE40001;CLPE84003
CLPE83002;DRAGUIGNAN;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.3790064758;0.2658509017;0.3864371139;0.2636135918;-0.007430638;0.0022373099;CLPE83001;CLPE83003;CLPE06001;CLPE17004;CLPE17002;CLPE64003;CLPE24004;CLPE40003;CLPE33001;CLPE56001
CLPE83003;TOULON;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.338887463;0.2281210763;0.3570155097;0.2388852525;-0.018128047;-0.010764176;CLPE83001;CLPE06001;CLPE06002;CLPE30002;CLPE64002;CLPE24003;CLPE73002;CLPE14002;CLPE56003;CLPE22002
CLPE84001;COMTAT-VENAISSIN;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.3933504759;0.2647448911;0.362621964;0.2422950408;0.0307285119;0.0224498503;CLPE13002;CLPE84003;CLPE84004;CLPE83001;CLPE24001;CLPE30002;CLPE26002;CLPE22003;CLPE04001;CLPE33005
CLPE84002;GRAND AVIGNON;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.336230186;0.217605334;0.3010421807;0.1984303135;0.0351880053;0.0191750205;CLPE66002;CLPE68003;CLPE42001;CLPE30001;CLPE54003;CLPE67005;CLPE51003;CLPE90001;CLPE13003;CLPE57002
CLPE84003;HAUT-VAUCLUSE;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.3776425119;0.2498249133;0.3585344442;0.2392258264;0.0191080677;0.010599087;CLPE26002;CLPE84001;CLPE84004;CLPE24001;CLPE13002;CLPE24003;CLPE82002;CLPE17006;CLPE30002;CLPE47001
CLPE84004;SUD-VAUCLUSE;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.3832909797;0.2585741583;0.3526053315;0.2346424816;0.0306856482;0.0239316768;CLPE84003;CLPE30002;CLPE26002;CLPE84001;CLPE24003;CLPE13002;CLPE82002;CLPE30001;CLPE24001;CLPE04001
CLPE85001;VENDÉE CENTRE;85;VENDÉE;52;PAYS DE LA LOIRE;0.4235101615;0.2891381505;0.4033902403;0.2738838538;0.0201199211;0.0152542967;CLPE44002;CLPE79001;CLPE79002;CLPE53001;CLPE17002;CLPE56003;CLPE44003;CLPE85004;CLPE29003;CLPE43003
CLPE85002;VENDÉE NORD;85;VENDÉE;52;PAYS DE LA LOIRE;0.4966420945;0.3497337286;0.4287829422;0.2936577609;0.0678591523;0.0560759677;CLPE44004;CLPE44002;CLPE53003;CLPE49002;CLPE85001;CLPE49004;CLPE79001;CLPE35004;CLPE85004;CLPE44003
CLPE85003;VENDÉE OUEST;85;VENDÉE;52;PAYS DE LA LOIRE;0.4447165828;0.307422446;0.4125739533;0.2810741963;0.0321426295;0.0263482497;CLPE56001;CLPE35003;CLPE44003;CLPE40002;CLPE33001;CLPE85004;CLPE17004;CLPE22001;CLPE40003;CLPE33006
CLPE85004;VENDÉE SUD;85;VENDÉE;52;PAYS DE LA LOIRE;0.4098103001;0.2803221365;0.402514612;0.2717631849;0.0072956881;0.0085589516;CLPE79001;CLPE44003;CLPE42002;CLPE21001;CLPE37001;CLPE50001;CLPE43003;CLPE79003;CLPE26003;CLPE49004
CLPE86001;CHÂTELLERAULT;86;VIENNE;75;NOUVELLE-AQUITAINE;0.3061441401;0.2041968543;0.360437822;0.2387165083;-0.054293682;-0.034519654;CLPE39001;CLPE56002;CLPE41002;CLPE27001;CLPE14004;CLPE71002;CLPE41001;CLPE70001;CLPE71004;CLPE28001
CLPE86002;MONTMORILLON;86;VIENNE;75;NOUVELLE-AQUITAINE;0.3089787812;0.2004390091;0.346723694;0.2281154649;-0.037744913;-0.027676456;CLPE87003;CLPE71003;CLPE19002;CLPE79003;CLPE32002;CLPE16003;CLPE24001;CLPE64001;CLPE43001;CLPE24002
CLPE86003;POITIERS;86;VIENNE;75;NOUVELLE-AQUITAINE;0.3476840994;0.2282963157;0.3749968731;0.2519344824;-0.027312774;-0.023638167;CLPE29001;CLPE79002;CLPE17002;CLPE49001;CLPE56003;CLPE53001;CLPE64002;CLPE29003;CLPE41001;CLPE40001
CLPE87001;BELLAC;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.3017314711;0.2030019482;0.3307322341;0.2165496188;-0.029000763;-0.013547671;CLPE87003;CLPE86002;CLPE71003;CLPE24002;CLPE61002;CLPE19002;CLPE58003;CLPE12003;CLPE32002;CLPE21004
CLPE87002;LIMOGES AGGLOMÉRATION;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.3027500882;0.1967154423;0.3167255597;0.2092432313;-0.013975472;-0.012527789;CLPE25001;CLPE63001;CLPE76004;CLPE21003;CLPE16001;CLPE27002;CLPE42001;CLPE80002;CLPE72001;CLPE76002
CLPE87003;LIMOGES HORS AGGLOMÉRATION;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.3301035014;0.2124862365;0.3432800123;0.2260701898;-0.013176511;-0.013583953;CLPE87001;CLPE86002;CLPE12003;CLPE32002;CLPE71003;CLPE19002;CLPE79003;CLPE64001;CLPE37003;CLPE81002
CLPE87004;ROCHECHOUART;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.2977740445;0.1960660787;0.348147167;0.2323189143;-0.050373123;-0.036252836;CLPE46002;CLPE71003;CLPE57003;CLPE19001;CLPE16003;CLPE37003;CLPE19003;CLPE17006;CLPE63003;CLPE24001
CLPE88001;EPINAL;88;VOSGES;44;GRAND EST;0.2800524175;0.1892894693;0.3072301568;0.2026935158;-0.027177739;-0.013404047;CLPE81003;CLPE55002;CLPE88004;CLPE36001;CLPE03002;CLPE54004;CLPE65003;CLPE10003;CLPE71001;CLPE58004
CLPE88002;NEUFCHÂTEAU;88;VOSGES;44;GRAND EST;0.3004904343;0.2039720762;0.3177177296;0.2126745966;-0.017227295;-0.00870252;CLPE70002;CLPE55002;CLPE63002;CLPE80001;CLPE51005;CLPE57003;CLPE81003;CLPE03003;CLPE71001;CLPE21004
CLPE88003;REMIREMONT;88;VOSGES;44;GRAND EST;0.3336458853;0.2268329177;0.3461553647;0.2331268188;-0.012509479;-0.006293901;CLPE62006;CLPE37003;CLPE71003;CLPE42003;CLPE19001;CLPE38004;CLPE70002;CLPE54004;CLPE43002;CLPE68005
CLPE88004;SAINT-DIÉ DES VOSGES;88;VOSGES;44;GRAND EST;0.2680758615;0.1766629349;0.2991504568;0.1989484484;-0.031074595;-0.022285513;CLPE88001;CLPE03001;CLPE57004;CLPE71001;CLPE55002;CLPE70002;CLPE81003;CLPE03003;CLPE10003;CLPE45002
CLPE89001;AUXERRE;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3227840177;0.2134855459;0.3347465429;0.2217567072;-0.011962525;-0.008271161;CLPE03003;CLPE89003;CLPE61001;CLPE18001;CLPE28001;CLPE71002;CLPE02001;CLPE16001;CLPE71001;CLPE28002
CLPE89002;AVALLON;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3067558974;0.1958634891;0.3302170288;0.2165609431;-0.023461131;-0.020697454;CLPE46001;CLPE07003;CLPE24001;CLPE19002;CLPE09003;CLPE37003;CLPE16003;CLPE46002;CLPE23001;CLPE71003
CLPE89003;SENS;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.3281305183;0.2209990439;0.3205835634;0.2131046637;0.0075469549;0.0078943802;CLPE89001;CLPE25002;CLPE60001;CLPE27002;CLPE28002;CLPE27003;CLPE60003;CLPE45002;CLPE02001;CLPE28001
CLPE90001;BELFORT;90;TERRITOIRE DE BELFORT;27;BOURGOGNE-FRANCHE-COMTÉ;0.2865099987;0.1921933993;0.307202786;0.2027581959;-0.020692787;-0.010564797;CLPE68003;CLPE45002;CLPE27002;CLPE42001;CLPE76004;CLPE60001;CLPE10003;CLPE02004;CLPE60003;CLPE57002
CLPE91001;SEINE ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.3321555994;0.2255053809;0.3092886628;0.2114146667;0.0228669366;0.0140907142;CLPE77001;CLPE95001;CLPE77003;CLPE94001;CLPE91002;CLPE69M05;CLPE95004;CLPE94002;CLPE95002;CLPE78001
CLPE91002;NORD-OUEST ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.3260083962;0.2235664009;0.3254933113;0.2225990638;0.0005150849;0.0009673371;CLPE78003;CLPE95001;CLPE77003;CLPE95002;CLPE91003;CLPE91001;CLPE77004;CLPE77001;CLPE60004;CLPE69M02
CLPE91003;SUD ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.3257758233;0.2237862683;0.3302633833;0.2253823421;-0.00448756;-0.001596074;CLPE95002;CLPE77002;CLPE91002;CLPE77004;CLPE60004;CLPE77005;CLPE78002;CLPE77003;CLPE77001;CLPE95001
CLPE92001;BOUCLE NORD DE SEINE;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.2978239341;0.2016235797;0.2960985099;0.1989204032;0.0017254242;0.0027031765;CLPE94001;CLPE78001;CLPE92004;CLPE94002;CLPE95004;CLPE93002;CLPE94003;CLPE93001;CLPE93004;CLPE77003
CLPE92002;GRAND PARIS SEINE OUEST;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.3263669491;0.2218062684;0.3240082464;0.220298024;0.0023587027;0.0015082444;CLPE92004;CLPE78003;CLPE94003;CLPE78002;CLPE91002;CLPE78001;CLPE92001;CLPE77003;CLPE94001;CLPE95001
CLPE92003;PARIS OUEST LA DÉFENSE;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.2993795379;0.2101727742;0.3034984831;0.2037064279;-0.004118945;0.0064663462;CLPE92001;CLPE92004;CLPE92002;CLPE75001;CLPE94003;CLPE78001;CLPE94002;CLPE95004;CLPE94001;CLPE93004
CLPE92004;VALLÉE SUD GRAND PARIS;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.3191385739;0.2147994825;0.3051016742;0.207700114;0.0140368997;0.0070993686;CLPE94003;CLPE78001;CLPE95004;CLPE94002;CLPE92001;CLPE94001;CLPE92002;CLPE78003;CLPE77003;CLPE95001
